ESTADO,SCORE_ADVANCE,EXPERIENCIA_SF,BGI60_12,NUMCUENTASINBB,ANTIGUEDADMAXIMAPASIVOS,MAXIMAANTIGUEDADCTASABIERTAS,NUMSUSCRIPTORSECTORFINAN,MAXIATRASOU12MSECREAL,MAXANTIGCARTERASCERRADASU12M,MINIMAANTIGUEDADCTASCERRADAS,ANTIGUEDADMAXIMACREDITO,CONTMORA30SECREALU12M,VLR_COUTA_DATACREDITO,PORCENTAJEDECUENTASALDIA,VTAR_PROMEDIOLIMITES,VREAL_SUMASALDOACTUAL,VPRO_ENDSISTEMASINBB
b'APROBADO',712.0,b'Cliente Con Experiencia',0.0,4.0,35.0,15.0,1.0,-999.0,-999.0,-999.0,15.0,-999.0,610000.0,100.0,800000.0,-999.0,648000.0
b'APROBADO',735.0,b'Cliente Con Experiencia',0.0,4.0,56.0,30.0,4.0,0.0,48.0,3.0,51.0,0.0,538000.0,100.0,2800000.0,1890000.0,2914000.0
b'APROBADO',780.0,b'Cliente Con Experiencia',1.0,4.0,88.0,14.0,1.0,0.0,-999.0,-999.0,14.0,0.0,564000.0,100.0,1960000.0,421000.0,852000.0
b'APROBADO',707.0,b'Cliente Sin Experiencia',1.0,1.0,22.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,86000.0,-999.0
b'APROBADO',743.0,b'Cliente Sin Experiencia',1.0,4.0,15.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',730.0,b'Cliente Sin Experiencia',1.0,6.0,59.0,8.0,1.0,0.0,-999.0,-999.0,8.0,0.0,200000.0,100.0,900000.0,95000.0,823200.0
b'APROBADO',721.0,b'Cliente Con Experiencia',0.0,2.0,35.0,18.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,194000.0,100.0,0.0,185000.0,-999.0
b'APROBADO',475.0,b'Cliente Sin Experiencia',0.0,2.0,16.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,441000.0,100.0,0.0,1425000.0,-999.0
b'APROBADO',659.0,b'Cliente Con Experiencia',0.0,2.0,24.0,12.0,1.0,-999.0,16.0,6.0,22.0,-999.0,297000.0,100.0,0.0,-999.0,0.0
b'APROBADO',731.0,b'Cliente Sin Experiencia',1.0,1.0,41.0,-999.0,-999.0,0.0,-999.0,-999.0,20.0,0.0,78000.0,100.0,0.0,0.0,0.0
b'APROBADO',812.0,b'Cliente Con Experiencia',0.0,1.0,38.0,30.0,1.0,0.0,-999.0,-999.0,30.0,0.0,64000.0,100.0,2100000.0,0.0,420000.0
b'APROBADO',556.0,b'Cliente Con Experiencia',1.0,5.0,27.0,15.0,2.0,0.0,-999.0,-999.0,0.0,0.0,1306000.0,100.0,0.0,2248000.0,350000.0
b'APROBADO',0.0,b'Cliente Sin Experiencia',0.0,1.0,246.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,100.0,0.0,-999.0,-999.0
b'APROBADO',753.0,b'Cliente Con Experiencia',1.0,3.0,34.0,15.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,198000.0,100.0,0.0,395000.0,-999.0
b'APROBADO',785.0,b'Cliente Sin Experiencia',1.0,2.0,36.0,2.0,1.0,0.0,6.0,3.0,7.0,0.0,317000.0,100.0,0.0,0.0,0.0
b'APROBADO',749.0,b'Cliente Sin Experiencia',0.0,2.0,23.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,32000.0,100.0,0.0,0.0,-999.0
b'APROBADO',689.0,b'Cliente Sin Experiencia',0.0,4.0,38.0,-999.0,-999.0,0.0,-999.0,-999.0,12.0,0.0,,100.0,0.0,0.0,0.0
b'APROBADO',557.0,b'Cliente Sin Experiencia',1.0,4.0,18.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,32000.0,100.0,0.0,96000.0,-999.0
b'APROBADO',675.0,b'Cliente Sin Experiencia',1.0,10.0,23.0,-999.0,1.0,0.0,-999.0,-999.0,17.0,0.0,1702000.0,100.0,0.0,12779000.0,450000.0
b'APROBADO',0.0,b'Cliente Sin Experiencia',0.0,1.0,21.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,100.0,0.0,-999.0,-999.0
b'APROBADO',706.0,b'Cliente Sin Experiencia',0.0,2.0,44.0,11.0,1.0,0.0,-999.0,-999.0,11.0,0.0,247000.0,100.0,1000000.0,0.0,824800.0
b'APROBADO',639.0,b'Cliente Sin Experiencia',0.0,3.0,27.0,-999.0,-999.0,0.0,-999.0,-999.0,15.0,0.0,0.0,100.0,0.0,696000.0,0.0
b'APROBADO',0.0,b'Cliente Sin Experiencia',0.0,1.0,21.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,100.0,0.0,-999.0,-999.0
b'APROBADO',607.0,b'Cliente Con Experiencia',0.0,5.0,40.0,22.0,3.0,0.0,-999.0,-999.0,22.0,0.0,1378000.0,100.0,1950000.0,266000.0,5186000.0
b'APROBADO',713.0,b'Cliente Sin Experiencia',1.0,0.0,24.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,23000.0,100.0,0.0,0.0,-999.0
b'APROBADO',683.0,b'Cliente Sin Experiencia',0.0,1.0,76.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,1334000.0,100.0,0.0,1357000.0,-999.0
b'APROBADO',721.0,b'Cliente Sin Experiencia',0.0,6.0,68.0,6.0,1.0,0.0,-999.0,-999.0,19.0,0.0,45000.0,100.0,0.0,88000.0,0.0
b'APROBADO',646.0,b'Cliente Con Experiencia',0.0,2.0,26.0,14.0,1.0,0.0,-999.0,-999.0,14.0,0.0,0.0,100.0,100000.0,0.0,20000.0
b'APROBADO',652.0,b'Cliente Sin Experiencia',0.0,1.0,10.0,-999.0,-999.0,0.0,-999.0,-999.0,10.0,0.0,,100.0,0.0,0.0,0.0
b'APROBADO',648.0,b'Cliente Con Experiencia',0.0,2.0,30.0,13.0,1.0,0.0,-999.0,-999.0,13.0,0.0,0.0,100.0,110000.0,669000.0,22000.0
b'APROBADO',666.0,b'Cliente Con Experiencia',0.0,11.0,59.0,12.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,196000.0,100.0,0.0,382000.0,-999.0
b'APROBADO',713.0,b'Cliente Sin Experiencia',0.0,3.0,39.0,-999.0,-999.0,0.0,-999.0,-999.0,11.0,0.0,109000.0,100.0,0.0,0.0,0.0
b'APROBADO',616.0,b'Cliente Sin Experiencia',1.0,14.0,29.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,45000.0,100.0,0.0,91000.0,-999.0
b'APROBADO',739.0,b'Cliente Con Experiencia',0.0,1.0,59.0,13.0,1.0,0.0,-999.0,-999.0,13.0,0.0,262000.0,100.0,0.0,0.0,3665000.0
b'APROBADO',621.0,b'Cliente Con Experiencia',0.0,5.0,314.0,12.0,2.0,0.0,8.0,1.0,249.0,0.0,3658000.0,100.0,12700000.0,0.0,99564000.0
b'APROBADO',712.0,b'Cliente Con Experiencia',0.0,3.0,45.0,20.0,2.0,0.0,-999.0,-999.0,20.0,0.0,254000.0,100.0,2800000.0,37000.0,2596000.0
b'APROBADO',652.0,b'Cliente Sin Experiencia',0.0,2.0,33.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',648.0,b'Cliente Sin Experiencia',0.0,2.0,37.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,60000.0,100.0,0.0,181000.0,-999.0
b'APROBADO',675.0,b'Cliente Sin Experiencia',0.0,1.0,40.0,8.0,1.0,0.0,-999.0,-999.0,19.0,0.0,264000.0,100.0,1000000.0,9689000.0,900800.0
b'APROBADO',739.0,b'Cliente Con Experiencia',0.0,1.0,27.0,18.0,1.0,0.0,-999.0,-999.0,18.0,0.0,69000.0,100.0,900000.0,70000.0,338400.0
b'APROBADO',701.0,b'Cliente Sin Experiencia',0.0,0.0,35.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',753.0,b'Cliente Con Experiencia',1.0,10.0,67.0,12.0,1.0,0.0,-999.0,21.0,22.0,0.0,240000.0,100.0,1850000.0,818000.0,1590000.0
b'APROBADO',716.0,b'Cliente Sin Experiencia',1.0,6.0,32.0,11.0,2.0,0.0,-999.0,-999.0,11.0,0.0,417000.0,100.0,100000.0,0.0,5026000.0
b'APROBADO',648.0,b'Cliente Sin Experiencia',1.0,1.0,38.0,4.0,1.0,0.0,-999.0,-999.0,4.0,0.0,300000.0,100.0,0.0,72000.0,4810000.0
b'APROBADO',870.0,b'Cliente Con Experiencia',0.0,0.0,31.0,20.0,1.0,0.0,-999.0,-999.0,20.0,0.0,69000.0,100.0,1100000.0,0.0,220000.0
b'APROBADO',0.0,b'Cliente Sin Experiencia',1.0,0.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,100.0,0.0,-999.0,-999.0
b'APROBADO',783.0,b'Cliente Con Experiencia',1.0,2.0,39.0,17.0,1.0,0.0,-999.0,-999.0,17.0,0.0,86000.0,100.0,900000.0,32000.0,343200.0
b'APROBADO',682.0,b'Cliente Con Experiencia',0.0,0.0,74.0,-999.0,-999.0,0.0,23.0,8.0,31.0,0.0,103000.0,100.0,0.0,0.0,0.0
b'APROBADO',693.0,b'Cliente Sin Experiencia',0.0,1.0,35.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,322000.0,100.0,0.0,618000.0,-999.0
b'APROBADO',771.0,b'Cliente Sin Experiencia',0.0,6.0,61.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,214000.0,100.0,0.0,0.0,-999.0
b'APROBADO',696.0,b'Cliente Con Experiencia',0.0,5.0,59.0,14.0,1.0,0.0,12.0,3.0,-999.0,0.0,209000.0,100.0,0.0,0.0,-999.0
b'APROBADO',648.0,b'Cliente Sin Experiencia',0.0,9.0,28.0,7.0,2.0,0.0,-999.0,-999.0,7.0,0.0,324000.0,100.0,1030000.0,186000.0,7621000.0
b'APROBADO',766.0,b'Cliente Con Experiencia',0.0,3.0,51.0,13.0,2.0,0.0,-999.0,-999.0,30.0,0.0,591000.0,100.0,0.0,708000.0,693000.0
b'APROBADO',744.0,b'Cliente Sin Experiencia',0.0,3.0,48.0,7.0,1.0,0.0,-999.0,-999.0,7.0,0.0,202000.0,100.0,900000.0,0.0,336800.0
b'APROBADO',640.0,b'Cliente Sin Experiencia',1.0,2.0,3.0,3.0,1.0,0.0,-999.0,-999.0,3.0,0.0,37000.0,100.0,1000000.0,0.0,200000.0
b'APROBADO',822.0,b'Cliente Con Experiencia',0.0,1.0,54.0,17.0,1.0,0.0,-999.0,-999.0,17.0,0.0,35000.0,100.0,5200000.0,0.0,1040000.0
b'APROBADO',629.0,b'Cliente Sin Experiencia',0.0,11.0,34.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,658000.0,100.0,0.0,4751000.0,-999.0
b'APROBADO',719.0,b'Cliente Sin Experiencia',0.0,7.0,16.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',701.0,b'Cliente Sin Experiencia',0.0,7.0,23.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,128000.0,100.0,0.0,390000.0,-999.0
b'APROBADO',643.0,b'Cliente Con Experiencia',0.0,4.0,37.0,16.0,2.0,0.0,-999.0,-999.0,27.0,0.0,568000.0,100.0,1600000.0,3021000.0,2018800.0
b'APROBADO',695.0,b'Cliente Sin Experiencia',0.0,2.0,20.0,-999.0,-999.0,0.0,-999.0,-999.0,16.0,0.0,,100.0,0.0,0.0,0.0
b'APROBADO',737.0,b'Cliente Sin Experiencia',0.0,4.0,29.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',817.0,b'Cliente Sin Experiencia',0.0,5.0,35.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,97000.0,100.0,0.0,243000.0,-999.0
b'APROBADO',798.0,b'Cliente Con Experiencia',0.0,6.0,42.0,21.0,2.0,0.0,-999.0,15.0,35.0,0.0,1450000.0,100.0,2500000.0,0.0,2512000.0
b'APROBADO',689.0,b'Cliente Sin Experiencia',1.0,0.0,21.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,0.0,-999.0
b'APROBADO',620.0,b'Cliente Sin Experiencia',1.0,2.0,21.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,202000.0,100.0,0.0,1446000.0,-999.0
b'APROBADO',677.0,b'Cliente Sin Experiencia',1.0,2.0,19.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',500.0,b'Cliente Sin Experiencia',0.0,1.0,23.0,-999.0,1.0,-999.0,-999.0,-999.0,26.0,-999.0,169000.0,100.0,0.0,-999.0,1257000.0
b'APROBADO',707.0,b'Cliente Con Experiencia',0.0,1.0,47.0,13.0,1.0,0.0,-999.0,-999.0,13.0,0.0,112000.0,100.0,2750000.0,0.0,1595600.0
b'APROBADO',659.0,b'Cliente Sin Experiencia',0.0,4.0,25.0,11.0,3.0,0.0,-999.0,-999.0,11.0,0.0,956000.0,100.0,1333000.0,0.0,2672800.0
b'APROBADO',643.0,b'Cliente Con Experiencia',1.0,3.0,47.0,22.0,4.0,0.0,-999.0,-999.0,22.0,0.0,325000.0,100.0,731000.0,0.0,3970000.0
b'APROBADO',889.0,b'Cliente Con Experiencia',0.0,1.0,91.0,17.0,2.0,0.0,10.0,2.0,86.0,0.0,824000.0,100.0,2050000.0,0.0,520400.0
b'APROBADO',835.0,b'Cliente Sin Experiencia',0.0,3.0,29.0,4.0,1.0,0.0,-999.0,-999.0,4.0,0.0,23000.0,100.0,700000.0,0.0,140000.0
b'APROBADO',664.0,b'Cliente Sin Experiencia',1.0,1.0,16.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,30000.0,100.0,0.0,0.0,-999.0
b'APROBADO',652.0,b'Cliente Con Experiencia',1.0,1.0,48.0,18.0,5.0,0.0,-999.0,-999.0,35.0,0.0,1227000.0,100.0,1071000.0,0.0,32975200.0
b'APROBADO',659.0,b'Cliente Con Experiencia',0.0,4.0,23.0,-999.0,-999.0,0.0,14.0,6.0,20.0,0.0,668000.0,100.0,0.0,1296000.0,0.0
b'APROBADO',693.0,b'Cliente Con Experiencia',0.0,13.0,48.0,12.0,2.0,0.0,12.0,3.0,19.0,0.0,1124000.0,100.0,4200000.0,0.0,6608000.0
b'APROBADO',677.0,b'Cliente Sin Experiencia',1.0,2.0,26.0,-999.0,-999.0,0.0,-999.0,-999.0,12.0,0.0,,100.0,0.0,0.0,0.0
b'APROBADO',725.0,b'Cliente Sin Experiencia',1.0,4.0,40.0,-999.0,-999.0,0.0,-999.0,-999.0,23.0,0.0,350000.0,100.0,0.0,2798000.0,0.0
b'APROBADO',658.0,b'Cliente Sin Experiencia',0.0,4.0,41.0,-999.0,-999.0,6.0,-999.0,-999.0,-999.0,0.0,161000.0,100.0,0.0,947000.0,-999.0
b'APROBADO',625.0,b'Cliente Con Experiencia',0.0,4.0,123.0,47.0,4.0,0.0,-999.0,37.0,55.0,0.0,1651000.0,100.0,4967000.0,0.0,24633600.0
b'APROBADO',646.0,b'Cliente Sin Experiencia',0.0,4.0,38.0,-999.0,1.0,0.0,-999.0,-999.0,5.0,0.0,61000.0,100.0,0.0,0.0,1346000.0
b'APROBADO',698.0,b'Cliente Con Experiencia',0.0,2.0,34.0,18.0,3.0,0.0,-999.0,-999.0,65.0,0.0,520000.0,100.0,4000000.0,463000.0,11469000.0
b'APROBADO',735.0,b'Cliente Sin Experiencia',0.0,0.0,41.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,149000.0,100.0,0.0,383000.0,-999.0
b'APROBADO',695.0,b'Cliente Sin Experiencia',0.0,1.0,47.0,-999.0,1.0,0.0,-999.0,-999.0,15.0,0.0,248000.0,100.0,0.0,0.0,4411000.0
b'APROBADO',748.0,b'Cliente Con Experiencia',0.0,0.0,90.0,15.0,1.0,0.0,18.0,12.0,30.0,0.0,373000.0,100.0,0.0,0.0,7556000.0
b'APROBADO',757.0,b'Cliente Con Experiencia',0.0,6.0,35.0,20.0,2.0,0.0,-999.0,16.0,-999.0,0.0,549000.0,100.0,0.0,15000000.0,-999.0
b'APROBADO',713.0,b'Cliente Sin Experiencia',0.0,1.0,26.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',652.0,b'Cliente Sin Experiencia',0.0,4.0,24.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',706.0,b'Cliente Sin Experiencia',0.0,1.0,38.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,246000.0,100.0,0.0,7641000.0,-999.0
b'APROBADO',0.0,b'Cliente Sin Experiencia',1.0,0.0,27.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,100.0,0.0,-999.0,-999.0
b'APROBADO',692.0,b'Cliente Con Experiencia',0.0,3.0,33.0,12.0,1.0,0.0,-999.0,-999.0,12.0,0.0,343000.0,100.0,900000.0,76000.0,745600.0
b'APROBADO',675.0,b'Cliente Sin Experiencia',0.0,6.0,33.0,9.0,1.0,0.0,-999.0,-999.0,9.0,0.0,276000.0,100.0,900000.0,0.0,784000.0
b'APROBADO',0.0,b'Cliente Sin Experiencia',0.0,2.0,27.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,100.0,0.0,-999.0,-999.0
b'APROBADO',826.0,b'Cliente Sin Experiencia',0.0,13.0,45.0,11.0,2.0,0.0,-999.0,-999.0,11.0,0.0,48000.0,100.0,922000.0,69000.0,368600.0
b'APROBADO',640.0,b'Cliente Sin Experiencia',1.0,8.0,21.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,75000.0,100.0,0.0,0.0,-999.0
b'APROBADO',783.0,b'Cliente Con Experiencia',0.0,6.0,58.0,20.0,1.0,0.0,-999.0,44.0,56.0,0.0,201000.0,100.0,720000.0,242000.0,673600.0
b'APROBADO',616.0,b'Cliente Con Experiencia',0.0,4.0,31.0,28.0,3.0,0.0,9.0,9.0,-999.0,0.0,800000.0,100.0,0.0,1257000.0,-999.0
b'APROBADO',780.0,b'Cliente Sin Experiencia',0.0,2.0,29.0,9.0,1.0,0.0,-999.0,-999.0,17.0,0.0,423000.0,100.0,0.0,0.0,9819000.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,1.0,33.0,-999.0,-999.0,0.0,-999.0,-999.0,20.0,0.0,,100.0,0.0,0.0,0.0
b'APROBADO',793.0,b'Cliente Con Experiencia',0.0,2.0,45.0,16.0,1.0,0.0,-999.0,-999.0,16.0,0.0,119000.0,100.0,100000.0,0.0,20000.0
b'APROBADO',826.0,b'Cliente Con Experiencia',0.0,3.0,17.0,-999.0,2.0,0.0,54.0,11.0,139.0,0.0,738000.0,100.0,0.0,2486000.0,20627000.0
b'APROBADO',803.0,b'Cliente Con Experiencia',0.0,4.0,44.0,42.0,3.0,0.0,-999.0,-999.0,42.0,0.0,310000.0,100.0,375000.0,1440000.0,75000.0
b'APROBADO',689.0,b'Cliente Con Experiencia',0.0,8.0,100.0,18.0,1.0,0.0,19.0,3.0,22.0,0.0,283000.0,100.0,0.0,1128000.0,0.0
b'APROBADO',744.0,b'Cliente Sin Experiencia',0.0,2.0,27.0,2.0,1.0,-999.0,-999.0,-999.0,15.0,-999.0,0.0,100.0,900000.0,-999.0,180000.0
b'APROBADO',771.0,b'Cliente Con Experiencia',0.0,5.0,91.0,21.0,4.0,0.0,-999.0,17.0,21.0,0.0,581000.0,100.0,3512000.0,0.0,9080400.0
b'APROBADO',680.0,b'Cliente Con Experiencia',0.0,3.0,31.0,19.0,1.0,0.0,-999.0,-999.0,19.0,0.0,495000.0,100.0,0.0,1521000.0,15559000.0
b'APROBADO',620.0,b'Cliente Con Experiencia',0.0,5.0,137.0,12.0,2.0,0.0,-999.0,-999.0,-999.0,0.0,788000.0,100.0,0.0,2034000.0,-999.0
b'APROBADO',671.0,b'Cliente Con Experiencia',0.0,9.0,22.0,15.0,2.0,0.0,6.0,0.0,6.0,0.0,426000.0,100.0,100000.0,0.0,20000.0
b'APROBADO',789.0,b'Cliente Sin Experiencia',0.0,1.0,31.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,42000.0,100.0,0.0,85000.0,-999.0
b'APROBADO',633.0,b'Cliente Con Experiencia',1.0,1.0,24.0,16.0,1.0,0.0,-999.0,-999.0,16.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',780.0,b'Cliente Con Experiencia',1.0,0.0,29.0,19.0,1.0,2.0,-999.0,-999.0,19.0,1.0,215000.0,67.0,1000000.0,258000.0,200000.0
b'APROBADO',611.0,b'Cliente Con Experiencia',1.0,3.0,40.0,12.0,4.0,0.0,-999.0,-999.0,12.0,0.0,757000.0,100.0,1000000.0,59000.0,7426000.0
b'APROBADO',675.0,b'Cliente Con Experiencia',0.0,7.0,52.0,25.0,4.0,0.0,31.0,7.0,31.0,0.0,1028000.0,100.0,1330000.0,1491000.0,3914200.0
b'APROBADO',639.0,b'Cliente Con Experiencia',0.0,2.0,58.0,21.0,2.0,0.0,-999.0,16.0,19.0,0.0,347000.0,100.0,0.0,1406000.0,0.0
b'APROBADO',725.0,b'Cliente Sin Experiencia',1.0,5.0,46.0,3.0,1.0,0.0,-999.0,-999.0,3.0,0.0,116000.0,100.0,800000.0,0.0,160800.0
b'APROBADO',713.0,b'Cliente Sin Experiencia',0.0,1.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',640.0,b'Cliente Sin Experiencia',1.0,4.0,24.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',689.0,b'Cliente Sin Experiencia',0.0,1.0,35.0,6.0,1.0,0.0,-999.0,-999.0,6.0,0.0,89000.0,100.0,800000.0,0.0,360800.0
b'APROBADO',695.0,b'Cliente Sin Experiencia',0.0,4.0,12.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',583.0,b'Cliente Sin Experiencia',0.0,2.0,22.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,28000.0,100.0,0.0,57000.0,-999.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,1.0,13.0,6.0,1.0,0.0,-999.0,-999.0,6.0,0.0,0.0,100.0,1000000.0,56000.0,200000.0
b'APROBADO',725.0,b'Cliente Sin Experiencia',0.0,6.0,32.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,30000.0,100.0,0.0,0.0,-999.0
b'APROBADO',680.0,b'Cliente Sin Experiencia',0.0,10.0,38.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,247000.0,100.0,0.0,494000.0,-999.0
b'APROBADO',675.0,b'Cliente Sin Experiencia',0.0,3.0,38.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,445000.0,100.0,0.0,0.0,-999.0
b'APROBADO',754.0,b'Cliente Con Experiencia',0.0,1.0,61.0,28.0,2.0,0.0,-999.0,14.0,38.0,0.0,428000.0,100.0,500000.0,692000.0,5107200.0
b'APROBADO',803.0,b'Cliente Con Experiencia',1.0,1.0,116.0,17.0,1.0,-999.0,10.0,3.0,17.0,-999.0,0.0,100.0,2900000.0,-999.0,580000.0
b'APROBADO',671.0,b'Cliente Con Experiencia',1.0,3.0,40.0,-999.0,-999.0,0.0,41.0,7.0,48.0,0.0,0.0,100.0,0.0,38000.0,0.0
b'APROBADO',707.0,b'Cliente Sin Experiencia',1.0,1.0,16.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,136000.0,100.0,0.0,570000.0,-999.0
b'APROBADO',664.0,b'Cliente Sin Experiencia',0.0,0.0,20.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',721.0,b'Cliente Sin Experiencia',0.0,1.0,41.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,129000.0,100.0,0.0,0.0,-999.0
b'APROBADO',730.0,b'Cliente Sin Experiencia',0.0,2.0,27.0,3.0,1.0,-999.0,-999.0,-999.0,3.0,-999.0,0.0,100.0,1000000.0,-999.0,200000.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,1.0,50.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,475000.0,100.0,0.0,707000.0,-999.0
b'APROBADO',648.0,b'Cliente Con Experiencia',1.0,6.0,35.0,23.0,4.0,0.0,7.0,2.0,23.0,0.0,644000.0,100.0,100000.0,1866000.0,5483000.0
b'APROBADO',640.0,b'Cliente Sin Experiencia',0.0,3.0,25.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',608.0,b'Cliente Con Experiencia',0.0,1.0,29.0,29.0,2.0,0.0,-999.0,-999.0,17.0,0.0,264000.0,100.0,1500000.0,0.0,300000.0
b'APROBADO',766.0,b'Cliente Con Experiencia',0.0,4.0,36.0,16.0,1.0,0.0,-999.0,-999.0,16.0,0.0,926000.0,100.0,3100000.0,39278000.0,1739200.0
b'APROBADO',689.0,b'Cliente Sin Experiencia',1.0,1.0,35.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',663.0,b'Cliente Sin Experiencia',0.0,1.0,40.0,8.0,1.0,0.0,-999.0,-999.0,8.0,0.0,422000.0,100.0,1000000.0,0.0,796000.0
b'APROBADO',616.0,b'Cliente Sin Experiencia',0.0,0.0,28.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,40000.0,100.0,0.0,75000.0,-999.0
b'APROBADO',794.0,b'Cliente Con Experiencia',0.0,1.0,64.0,15.0,4.0,0.0,23.0,1.0,21.0,0.0,2032000.0,100.0,7500000.0,346000.0,24473600.0
b'APROBADO',671.0,b'Cliente Con Experiencia',1.0,1.0,26.0,20.0,2.0,0.0,10.0,8.0,20.0,0.0,383000.0,100.0,100000.0,0.0,3549000.0
b'APROBADO',712.0,b'Cliente Con Experiencia',1.0,7.0,41.0,17.0,2.0,-999.0,-999.0,-999.0,17.0,-999.0,264000.0,100.0,100000.0,-999.0,6782000.0
b'APROBADO',731.0,b'Cliente Sin Experiencia',0.0,2.0,51.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,37000.0,100.0,0.0,0.0,-999.0
b'APROBADO',826.0,b'Cliente Con Experiencia',0.0,3.0,38.0,19.0,1.0,0.0,-999.0,-999.0,19.0,0.0,0.0,100.0,900000.0,0.0,180000.0
b'APROBADO',646.0,b'Cliente Sin Experiencia',0.0,1.0,20.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,111000.0,100.0,0.0,0.0,-999.0
b'APROBADO',735.0,b'Cliente Sin Experiencia',0.0,0.0,56.0,10.0,3.0,0.0,-999.0,-999.0,10.0,0.0,367000.0,100.0,1500000.0,0.0,1933600.0
b'APROBADO',780.0,b'Cliente Con Experiencia',0.0,1.0,60.0,29.0,2.0,0.0,32.0,4.0,58.0,0.0,355000.0,100.0,1000000.0,0.0,858400.0
